Date,Open,High,Low,Close,Volume,Currency,security,ticker_id,class,source
2020-02-20,15.98,17.54,15.66,16.99,0,JPY,Nikkei Volatility,JNIV,index,external
2020-02-21,18.13,18.91,17.48,18.91,0,JPY,Nikkei Volatility,JNIV,index,external
2020-02-25,25.84,25.9,23.69,24.42,0,JPY,Nikkei Volatility,JNIV,index,external
2020-02-26,27.93,29.74,26.85,27.65,0,JPY,Nikkei Volatility,JNIV,index,external
2020-02-27,27.53,31.7,27.34,31.4,0,JPY,Nikkei Volatility,JNIV,index,external
2020-02-28,35.86,42.85,34.89,42.81,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-02,47.96,47.96,35.01,39.3,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-03,33.88,38.04,31.86,37.8,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-04,36.48,36.78,32.86,33.2,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-05,30.0,30.75,28.02,28.07,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-06,32.3,37.38,31.77,36.41,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-09,42.82,48.89,33.98,47.71,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-10,45.74,46.78,43.69,44.43,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-11,46.07,47.09,44.52,47.09,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-12,49.65,52.09,49.41,51.48,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-13,50.86,54.23,47.39,51.1,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-16,51.38,60.86,51.22,60.67,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-17,56.9,60.74,53.45,56.63,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-18,55.34,57.73,54.61,56.12,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-19,57.29,58.63,54.74,58.45,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-23,58.49,59.79,54.47,54.47,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-24,51.65,51.69,36.32,45.49,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-25,49.08,49.46,45.93,48.28,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-26,52.29,54.53,51.27,54.18,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-27,50.58,54.08,50.11,52.78,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-30,54.86,57.05,54.82,55.79,0,JPY,Nikkei Volatility,JNIV,index,external
2020-03-31,53.7,53.7,48.08,49.94,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-01,48.63,50.65,45.65,50.28,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-02,50.19,50.19,47.16,47.78,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-03,47.57,47.64,44.87,45.97,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-06,46.32,46.38,40.81,41.18,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-07,40.63,42.42,39.5,40.11,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-08,40.75,43.84,39.65,42.45,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-09,40.54,41.36,38.85,40.45,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-10,40.17,41.73,40.07,41.18,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-13,41.45,43.09,39.41,42.56,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-14,41.11,41.11,35.75,37.21,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-15,37.02,37.69,36.26,36.26,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-16,38.26,39.59,37.52,39.44,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-17,39.15,39.19,35.31,37.58,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-20,38.28,38.28,37.04,37.67,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-21,39.55,42.69,39.3,40.96,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-22,43.3,45.24,41.58,42.02,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-23,38.88,39.18,37.69,37.77,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-24,37.92,39.13,37.66,38.64,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-27,37.76,37.76,34.47,34.86,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-28,30.93,41.68,30.93,33.35,0,JPY,Nikkei Volatility,JNIV,index,external
2020-04-30,32.72,32.72,29.37,31.39,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-01,40.08,41.37,33.54,40.15,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-07,45.93,45.93,33.97,34.15,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-08,30.88,30.97,29.52,30.35,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-11,29.22,29.22,27.97,28.01,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-12,28.2,29.35,28.2,28.93,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-13,30.59,31.41,29.15,29.15,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-14,31.93,34.45,30.89,34.45,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-15,31.23,33.88,30.33,32.13,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-18,31.62,32.15,30.52,30.67,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-19,28.01,29.42,27.73,28.6,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-20,28.68,28.68,27.24,27.72,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-21,27.1,27.99,26.97,27.15,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-22,27.71,30.24,27.39,29.8,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-25,28.46,29.12,27.73,27.73,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-26,26.99,27.48,26.51,26.72,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-27,27.0,28.27,26.83,26.99,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-28,28.95,29.17,27.32,27.34,0,JPY,Nikkei Volatility,JNIV,index,external
2020-05-29,28.38,29.38,27.31,27.6,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-01,28.66,28.76,27.59,27.6,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-02,27.55,27.71,27.08,27.28,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-03,27.46,28.67,27.27,27.38,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-04,27.11,29.98,27.05,27.76,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-05,27.13,27.23,25.6,26.02,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-08,26.81,27.2,25.51,25.87,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-09,26.06,26.86,25.44,25.91,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-10,27.29,27.33,26.16,26.91,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-11,27.88,30.02,26.87,29.78,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-12,36.71,36.87,32.93,33.42,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-15,35.1,39.93,33.72,39.59,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-16,33.33,34.01,32.59,33.85,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-17,33.86,34.48,33.01,33.05,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-18,33.21,35.03,32.74,33.34,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-19,32.09,32.65,30.45,30.49,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-22,31.54,32.37,30.21,31.3,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-23,29.43,32.35,28.49,28.9,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-24,28.42,28.95,27.81,28.25,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-25,32.03,32.03,29.77,30.86,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-26,29.65,29.65,27.82,28.53,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-29,31.02,33.13,31.01,32.42,0,JPY,Nikkei Volatility,JNIV,index,external
2020-06-30,30.61,30.61,28.34,29.12,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-01,27.94,28.71,27.03,28.12,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-02,27.31,27.51,25.55,26.2,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-03,24.73,24.8,23.49,23.54,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-06,23.16,23.48,21.29,21.5,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-07,22.36,22.65,21.99,22.49,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-08,22.87,23.33,22.31,23.32,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-09,26.07,26.07,22.72,23.89,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-10,24.04,25.75,23.57,24.65,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-13,24.0,24.03,23.07,23.43,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-14,24.13,24.64,23.84,24.24,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-15,23.3,23.36,22.76,23.11,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-16,22.86,23.58,22.58,23.3,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-17,22.63,22.89,22.12,22.62,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-20,22.85,23.24,22.17,22.48,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-21,21.53,21.53,20.63,20.78,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-22,21.21,21.27,20.36,20.98,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-27,23.81,24.35,22.65,22.7,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-28,22.26,22.26,21.27,21.73,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-29,22.18,23.74,22.04,23.7,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-30,22.48,22.85,21.91,22.68,0,JPY,Nikkei Volatility,JNIV,index,external
2020-07-31,23.87,26.48,22.98,25.96,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-03,24.99,24.99,22.74,23.75,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-04,22.97,22.97,21.39,21.39,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-05,22.31,22.75,21.55,21.56,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-06,21.19,21.66,20.67,21.3,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-07,22.19,22.31,20.87,21.5,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-11,23.37,23.37,20.94,21.3,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-12,21.93,22.46,21.51,21.64,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-13,21.06,21.58,20.96,21.58,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-14,20.46,21.89,20.46,21.1,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-17,22.6,22.6,21.71,22.09,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-18,21.5,21.77,21.0,21.19,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-19,21.58,21.67,20.79,21.17,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-20,21.42,23.15,21.42,22.65,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-21,22.3,22.3,21.18,21.56,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-24,22.83,22.83,21.87,21.99,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-25,21.52,21.7,20.87,21.27,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-26,21.71,21.97,21.16,21.97,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-27,21.59,22.7,21.44,22.42,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-28,23.03,28.37,22.11,25.93,0,JPY,Nikkei Volatility,JNIV,index,external
2020-08-31,25.65,25.65,22.61,22.99,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-01,23.37,23.73,22.74,22.86,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-02,23.53,23.53,22.12,22.12,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-03,22.95,22.95,22.1,22.45,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-04,25.41,25.67,23.94,25.13,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-07,25.29,25.3,23.26,23.78,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-08,23.23,23.42,22.55,22.67,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-09,24.17,25.37,24.0,24.56,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-10,22.89,22.89,21.89,21.99,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-11,22.89,22.89,20.64,20.64,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-14,21.27,21.27,20.34,20.43,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-15,20.91,21.24,20.61,20.66,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-16,20.7,20.91,20.3,20.84,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-17,21.14,21.86,20.74,21.82,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-18,21.6,21.6,21.04,21.12,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-23,23.11,23.19,22.43,22.64,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-24,23.63,24.7,23.43,24.38,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-25,23.78,24.04,23.44,24.03,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-28,24.53,24.53,23.66,23.72,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-29,23.29,23.46,22.39,22.74,0,JPY,Nikkei Volatility,JNIV,index,external
2020-09-30,23.22,23.87,22.54,23.7,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-01,23.26,23.54,22.78,23.15,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-02,23.18,26.62,23.11,25.96,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-05,23.74,23.81,22.58,23.54,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-06,22.61,22.95,21.61,21.61,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-07,22.7,22.7,20.89,21.13,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-08,20.66,20.92,19.94,20.49,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-09,20.69,20.7,19.44,19.71,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-12,19.17,19.61,18.98,19.0,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-13,18.47,19.35,18.45,18.79,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-14,19.21,19.57,19.11,19.29,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-15,19.92,19.93,19.47,19.8,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-16,20.67,21.64,20.14,21.33,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-19,21.19,21.28,20.77,20.83,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-20,21.84,22.11,21.01,21.9,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-21,21.74,22.28,21.51,22.03,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-22,22.92,24.15,22.78,23.58,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-23,22.94,22.86,22.52,22.86,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-26,23.2,23.24,22.71,23.19,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-27,24.72,26.13,23.44,23.56,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-28,24.42,24.6,24.06,24.2,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-29,28.54,28.54,25.69,26.82,0,JPY,Nikkei Volatility,JNIV,index,external
2020-10-30,27.46,30.94,27.02,30.45,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-02,29.46,29.47,27.47,28.19,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-04,27.74,27.94,24.61,24.73,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-05,22.23,22.66,20.98,21.26,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-06,21.98,21.98,21.11,21.59,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-09,21.16,22.07,21.01,21.4,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-10,22.93,23.75,22.43,22.91,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-11,22.85,22.98,21.87,21.87,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-12,21.5,22.53,21.5,22.09,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-13,22.29,23.3,21.77,22.54,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-16,21.83,22.86,21.52,22.66,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-17,22.69,22.99,22.18,22.54,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-18,22.35,22.62,21.36,22.24,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-19,21.44,22.25,21.2,21.65,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-20,21.98,22.44,21.7,21.7,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-24,21.66,21.67,20.69,21.38,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-25,21.69,23.56,21.6,22.84,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-26,22.19,22.19,21.37,21.44,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-27,21.87,21.87,20.99,21.58,0,JPY,Nikkei Volatility,JNIV,index,external
2020-11-30,21.8,22.75,21.69,22.38,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-01,22.01,22.34,21.66,22.13,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-02,21.51,22.01,21.42,21.52,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-03,21.35,21.36,21.0,21.15,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-04,20.99,21.04,19.95,19.97,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-07,21.32,21.36,20.12,20.43,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-08,21.28,21.28,19.81,19.91,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-09,19.91,19.91,19.26,19.48,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-10,19.91,19.98,19.59,19.74,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-11,19.88,19.91,18.88,18.88,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-14,20.36,20.36,19.27,19.53,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-15,19.45,19.78,19.4,19.45,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-16,19.06,19.12,18.84,18.97,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-17,18.61,18.7,18.28,18.4,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-18,18.35,18.56,18.07,18.32,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-21,18.94,20.03,18.88,19.4,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-22,21.22,22.72,20.43,22.24,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-23,20.64,21.33,20.57,20.87,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-24,20.26,20.35,19.63,19.63,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-25,19.3,19.64,19.14,19.18,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-28,19.72,19.88,19.37,19.4,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-29,19.11,19.78,19.04,19.54,0,JPY,Nikkei Volatility,JNIV,index,external
2020-12-30,19.78,20.29,19.78,19.87,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-04,23.78,24.65,20.32,21.23,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-05,25.87,25.95,21.54,22.06,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-06,22.09,22.51,21.06,21.72,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-07,21.91,21.91,19.88,20.58,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-08,20.04,21.31,19.9,20.7,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-12,21.9,22.21,21.43,21.48,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-13,21.81,21.81,20.37,20.87,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-14,20.92,22.95,20.68,21.93,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-15,21.8,23.45,21.76,23.04,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-18,24.29,24.95,23.95,24.29,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-19,23.48,23.56,22.87,23.11,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-20,23.2,24.29,23.06,23.71,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-21,23.06,23.06,21.52,21.56,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-22,21.68,21.71,20.96,21.2,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-25,21.79,21.81,20.85,20.9,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-26,21.39,22.96,21.18,22.82,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-27,22.04,23.31,21.85,22.31,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-28,26.69,28.63,16.88,27.26,0,JPY,Nikkei Volatility,JNIV,index,external
2021-01-29,25.49,29.56,24.7,28.63,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-01,28.96,28.96,25.64,25.64,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-02,25.12,25.38,22.96,23.66,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-03,22.47,22.78,21.38,21.38,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-04,21.23,22.48,20.99,22.16,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-05,24.21,24.31,20.23,20.79,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-08,22.44,22.55,21.34,21.34,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-09,22.45,22.48,21.6,21.83,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-10,22.28,22.72,21.55,22.3,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-12,22.46,22.77,22.27,22.27,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-15,22.28,23.07,21.84,22.39,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-16,23.27,24.79,22.82,24.11,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-17,24.79,24.87,23.53,23.63,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-18,24.07,24.07,22.74,23.23,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-19,24.14,26.2,23.61,24.42,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-22,23.88,25.09,23.33,24.95,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-24,25.6,26.68,24.68,26.53,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-25,24.71,24.71,23.45,23.74,0,JPY,Nikkei Volatility,JNIV,index,external
2021-02-26,25.68,29.99,25.68,28.3,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-01,27.65,27.65,25.9,26.24,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-02,25.11,25.78,23.38,24.92,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-03,24.48,24.56,23.12,23.23,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-04,24.9,27.8,24.9,25.91,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-05,26.42,29.34,26.09,26.61,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-08,27.64,27.64,24.31,26.89,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-09,26.83,27.1,25.19,25.19,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-10,24.32,25.25,24.32,24.91,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-11,23.63,24.04,23.31,23.59,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-12,22.23,23.34,22.01,22.01,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-15,22.5,22.56,21.78,22.42,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-16,22.2,22.2,21.29,21.6,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-17,21.74,21.98,21.35,21.58,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-18,21.06,21.43,20.53,20.62,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-19,21.46,22.77,20.18,22.34,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-22,22.81,24.64,22.81,24.39,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-23,23.2,24.01,22.26,23.89,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-24,23.83,25.82,23.78,25.65,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-25,24.38,24.53,22.65,22.65,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-26,22.36,22.65,21.43,21.43,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-29,21.95,23.38,21.55,23.12,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-30,22.19,22.19,21.16,21.16,0,JPY,Nikkei Volatility,JNIV,index,external
2021-03-31,21.61,21.84,20.82,21.04,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-01,20.42,20.78,19.72,19.76,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-02,19.32,19.85,19.03,19.41,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-05,19.45,20.08,18.65,18.86,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-06,22.95,22.96,18.5,18.66,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-07,20.63,20.79,18.08,18.19,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-08,18.93,22.89,16.94,17.41,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-09,16.75,17.6,16.75,17.05,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-12,17.23,17.83,17.23,17.43,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-13,17.25,17.25,16.29,16.52,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-14,16.76,17.14,16.62,16.82,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-15,17.08,17.53,16.67,17.38,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-16,17.54,17.75,17.31,17.57,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-19,18.33,18.76,18.1,18.3,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-20,19.63,20.91,19.63,20.02,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-21,22.34,23.51,21.18,22.56,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-22,21.16,21.16,19.32,19.48,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-23,20.26,21.12,19.85,20.0,0,JPY,Nikkei Volatility,JNIV,index,external
2021-04-26,19.97,20.72,19.34,19.89,0,JPY,Nikkei Volatility,JNIV,index,external
